"GEOID","NAME","STATE","YEAR","TOTAL_POP","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP"
"13185","Lowndes","GA",2022,441983,388419,33384,174783,69759
"13171","Lamar","GA",2022,622814,603572,299939,205215,2838
"13133","Greene","GA",2022,132892,480278,400137,231539,159197
"13183","Long","GA",2022,21776,463656,193096,116915,173103
"13019","Berrien","GA",2022,480156,118936,463694,253538,333090
"13263","Talbot","GA",2022,43827,55203,72607,137347,382491
"13191","McIntosh","GA",2022,822264,3328,39633,160557,310628
"13205","Mitchell","GA",2022,3108,686295,433797,190943,247189
"13141","Hancock","GA",2022,606354,549583,438370,238779,91837
"13283","Treutlen","GA",2022,577960,160445,101513,117624,321585
"13265","Taliaferro","GA",2022,845893,541552,192103,240527,351112
"15003","Honolulu","HI",2022,613513,147913,498915,176797,324521
"15001","Hawaii","HI",2022,134454,274816,321045,235528,127376
"16063","Lincoln","ID",2022,408277,836531,232553,170084,345648
"16037","Custer","ID",2022,284703,219860,299533,243014,302770
"16039","Elmore","ID",2022,352636,326134,148584,179724,218488
"16003","Adams","ID",2022,811438,715947,347042,61187,28349
"16029","Caribou","ID",2022,408080,807024,259776,15513,190593
"17047","Edwards","IL",2022,749010,257820,179371,50004,338618
"18049","Fulton","IN",2022,110575,829222,406328,149689,235700
"18175","Washington","IN",2022,718709,352216,155850,190609,244450
"18013","Brown","IN",2022,701500,447265,301629,34505,388306
"18009","Blackford","IN",2022,954489,161460,383604,216401,14162
"19105","Jones","IA",2022,21275,723742,54173,257247,105982
"19077","Guthrie","IA",2022,675025,175717,186069,54014,123368
"20149","Pottawatomie","KS",2022,687681,152260,112420,224031,79808
"20055","Finney","KS",2022,288679,790162,39877,213838,73928
"20167","Russell","KS",2022,667855,388789,134557,66062,118287
"20135","Ness","KS",2022,659040,75149,30299,172003,182832
"20093","Kearny","KS",2022,892274,694877,318416,61060,107664
"21029","Bullitt","KY",2022,936228,833113,30159,129240,224206
"21067","Fayette","KY",2022,43131,437786,403670,276924,218157
"21209","Scott","KY",2022,530097,456887,296881,22278,345606
"21031","Butler","KY",2022,774001,777963,146037,157760,57902
"21025","Breathitt","KY",2022,991047,526668,467985,85646,396674
"21181","Nicholas","KY",2022,711515,581691,304720,99600,261729
"21155","Marion","KY",2022,774515,866988,402285,108366,245103
"21085","Grayson","KY",2022,49929,259947,456383,126794,383072
"21177","Muhlenberg","KY",2022,886726,501783,241299,281837,295263
"45069","Marlboro","SC",2022,553271,578805,380872,28152,386691
"45007","Anderson","SC",2022,891905,760570,336399,186390,229250
"45083","Spartanburg","SC",2022,593346,133239,82486,198193,90166
"46127","Union","SD",2022,781428,695624,261393,218465,285509
"46013","Brown","SD",2022,948328,412427,248307,217816,112792
"47079","Henry","TN",2022,315567,681910,55880,216855,362855
"47029","Cocke","TN",2022,216085,613841,54395,291369,206275
"47155","Sevier","TN",2022,797017,793648,451590,292185,57273
"47167","Tipton","TN",2022,143983,376464,335391,106344,351163
"47147","Robertson","TN",2022,731012,823725,70482,171958,77108
"48167","Galveston","TX",2022,225594,159346,282435,49186,313944
"48261","Kenedy","TX",2022,793951,654769,178845,54312,235259
"48479","Webb","TX",2022,540914,582075,116136,99178,312869
"48409","San Patricio","TX",2022,990397,848820,322668,285360,139534
"48141","El Paso","TX",2022,503354,794920,86707,30198,310326
"48321","Matagorda","TX",2022,656520,200309,140424,199496,342892
"48245","Jefferson","TX",2022,61086,376262,258712,257462,347473
"49025","Kane","UT",2022,789860,451559,1844,281520,98881
"51141","Patrick","VA",2022,739935,73372,285394,4199,135132
"49005","Cache","UT",2022,226414,485106,230960,79475,226209
"49043","Summit","UT",2022,49904,116689,409639,181303,190709
"49047","Uintah","UT",2022,461981,185650,209915,56028,334282
"49023","Juab","UT",2022,637829,379488,413454,259045,282420
"50009","Essex","VT",2022,422035,611694,11173,177942,54658
"51001","Accomack","VA",2022,39333,68935,194235,229360,52777
"51095","James City","VA",2022,575688,214484,258252,17218,283705
"51093","Isle of Wight","VA",2022,812452,220448,479644,17512,266133
"51153","Prince William","VA",2022,47530,774772,120223,184263,45835
"51057","Essex","VA",2022,169748,24732,178940,138242,231481
"51105","Lee","VA",2022,442315,189960,379288,143184,72123
"51195","Wise","VA",2022,860692,681776,249640,39944,99367
"51191","Washington","VA",2022,955202,168555,251398,139263,62987
"51083","Halifax","VA",2022,473827,148168,145549,249443,68455
"51059","Fairfax","VA",2022,80543,66681,338291,130218,181295
"51171","Shenandoah","VA",2022,285845,747952,408436,202266,84810
"53073","Whatcom","WA",2022,653002,174883,360468,48882,292380
"53067","Thurston","WA",2022,341224,751577,191969,197098,1187
"53033","King","WA",2022,626277,266784,491100,80937,121156
"53075","Whitman","WA",2022,452809,638255,400169,273890,70478
"53031","Jefferson","WA",2022,128895,725181,45899,155673,183644
"53065","Stevens","WA",2022,445706,480024,459528,255695,238623
"54063","Monroe","WV",2022,636376,503371,193858,3012,117877
"54073","Pleasants","WV",2022,603367,691364,252751,3230,394321
"54095","Tyler","WV",2022,462400,303820,383463,148638,129732
"54047","McDowell","WV",2022,763066,137684,398571,105176,303892
"54025","Greenbrier","WV",2022,828288,558738,454637,35497,207156
"54027","Hampshire","WV",2022,993472,238726,240996,203154,204519
"54071","Pendleton","WV",2022,987455,141945,157698,108163,108922
"55003","Ashland","WI",2022,716048,367339,449746,293500,100143
"55011","Buffalo","WI",2022,640528,56945,483660,184054,17560
"04007","Gila","AZ",2022,426646,502662,479656,211522,47109
"05023","Cleburne","AR",2022,349524,567773,340239,128751,35796
"05069","Jefferson","AR",2022,268031,305626,446786,189555,65683
"05029","Conway","AR",2022,125856,768600,376169,281706,394001
"05117","Prairie","AR",2022,591431,224593,446547,100129,240872
"05057","Hempstead","AR",2022,352171,368118,491461,28877,271082
"05067","Jackson","AR",2022,361862,683517,318562,63279,162586
"05039","Dallas","AR",2022,756474,541020,299658,128322,224127
"06039","Madera","CA",2022,587134,284874,213215,45940,17230
"06047","Merced","CA",2022,39075,802709,276158,238218,343594
"06103","Tehama","CA",2022,418525,559731,411703,234424,131915
"06115","Yuba","CA",2022,358438,798952,468199,237262,180918
"06043","Mariposa","CA",2022,532750,682651,385562,111173,24404
"08053","Hinsdale","CO",2022,271218,788305,185931,285828,118466
"08033","Dolores","CO",2022,241876,141067,138143,34620,318383
"12001","Alachua","FL",2022,211158,686845,372136,238102,100146
"12073","Leon","FL",2022,332262,633248,239345,207513,331189
"12093","Okeechobee","FL",2022,439793,482251,316466,88128,270067
"12013","Calhoun","FL",2022,925170,283115,270002,195987,130113
"12007","Bradford","FL",2022,748298,536767,251540,297651,217234
"12023","Columbia","FL",2022,479167,438555,306986,152901,294680
"13089","DeKalb","GA",2022,462052,295885,254623,142956,301670
"13139","Hall","GA",2022,550896,510242,303599,275110,105704
"13153","Houston","GA",2022,835702,94739,705,254728,274271
"13137","Habersham","GA",2022,178716,112671,17314,124171,7851
"13157","Jackson","GA",2022,684720,290220,300078,160251,362161
"13279","Toombs","GA",2022,972223,165174,469362,45006,176621
"13013","Barrow","GA",2022,221292,242380,29153,140561,356109
"13269","Taylor","GA",2022,246081,459902,336387,21106,177228
"13113","Fayette","GA",2022,278012,605610,427,287516,258127
"48455","Trinity","TX",2022,602317,367182,120991,296828,77347
"48015","Austin","TX",2022,761728,445102,271515,272498,324243
"48035","Bosque","TX",2022,696846,856036,312422,165846,147083
"48001","Anderson","TX",2022,142232,523415,417190,83734,262348
"48119","Delta","TX",2022,843224,322438,116603,110409,62527
"48469","Victoria","TX",2022,715417,889967,361337,293516,344752
"48411","San Saba","TX",2022,625984,228491,497809,23400,90814
"48459","Upshur","TX",2022,737383,873254,197113,85589,226357
"48083","Coleman","TX",2022,894387,144005,246516,281778,238474
"48153","Floyd","TX",2022,697156,295164,306598,174383,120045
"48471","Walker","TX",2022,821282,267433,10305,194388,107475
"48477","Washington","TX",2022,186188,89850,96366,134329,368117
"48335","Mitchell","TX",2022,339528,391287,137935,59855,87958
"48343","Morris","TX",2022,26305,426174,441237,226819,69554
"48263","Kent","TX",2022,212121,267239,119516,296299,62868
"48011","Armstrong","TX",2022,313591,728676,453225,41825,19030
"21153","Magoffin","KY",2022,921153,5533,2928,14749,158044
"21121","Knox","KY",2022,547818,195672,113345,78666,197238
"21017","Bourbon","KY",2022,25855,105410,153346,279183,334823
"21205","Rowan","KY",2022,174417,415160,58908,190845,373444
"21051","Clay","KY",2022,928936,388364,413531,252826,80738
"21043","Carter","KY",2022,60420,246826,13478,8226,388247
"21123","Larue","KY",2022,648608,50683,153813,231116,397529
"22103","St. Tammany","LA",2022,551835,869131,238295,51088,15319
"22009","Avoyelles","LA",2022,293751,268115,36308,168146,257127
"22073","Ouachita","LA",2022,334914,553147,242069,130721,311755
"22127","Winn","LA",2022,28520,666917,114108,157219,122497
"22097","St. Landry","LA",2022,442402,482766,154378,103197,92639
"22025","Catahoula","LA",2022,408460,343389,206057,150103,123029
"22077","Pointe Coupee","LA",2022,259441,569251,2179,234576,342667
"22041","Franklin","LA",2022,649897,565494,468949,272408,211728
"24027","Howard","MD",2022,315546,393069,375567,174976,136968
"27053","Hennepin","MN",2022,168222,541022,76732,14462,336482
"27013","Blue Earth","MN",2022,27939,657744,281676,56885,236231
"27039","Dodge","MN",2022,692768,869697,385635,25273,320719
"28029","Copiah","MS",2022,378510,535674,140583,110747,14195
"28089","Madison","MS",2022,675591,678013,346935,249666,1960
"28081","Lee","MS",2022,506694,846599,8058,193474,111455
"28051","Holmes","MS",2022,12748,792564,234638,40766,15460
"28073","Lamar","MS",2022,322980,597583,240730,210976,175964
"29057","Dade","MO",2022,541997,444956,26891,146043,149168
"29205","Shelby","MO",2022,122815,260850,24739,140482,5854
"30063","Missoula","MT",2022,370450,72619,360670,176888,52176
"30043","Jefferson","MT",2022,579626,697476,461323,268491,199034
"30099","Teton","MT",2022,821547,586823,449426,184547,30472
"30049","Lewis and Clark","MT",2022,547068,261145,152431,34259,15298
"30087","Rosebud","MT",2022,21050,564765,72700,267072,102833
"30027","Fergus","MT",2022,541824,526361,428016,99075,13457
"30045","Judith Basin","MT",2022,193862,894583,99324,185185,175656
"30023","Deer Lodge","MT",2022,967272,769673,117610,74471,106556
"31167","Stanton","NE",2022,368976,197443,198704,123133,277125
"31101","Keith","NE",2022,998210,366235,367624,184838,362621
"32011","Eureka","NV",2022,266352,670745,200562,65475,274305
"32015","Lander","NV",2022,57135,809868,469515,193869,223207
"34027","Morris","NJ",2022,245913,750454,400949,2452,121748
"35033","Mora","NM",2022,144520,415114,229602,249245,372857
"35011","De Baca","NM",2022,25002,245058,447600,38820,318213
"36091","Saratoga","NY",2022,75011,156143,429695,4381,133808
"37015","Bertie","NC",2022,696605,763232,281553,57187,68130
"37027","Caldwell","NC",2022,778997,866266,238630,7217,44663
"37111","McDowell","NC",2022,656782,308512,465064,100974,204719
"37153","Richmond","NC",2022,168110,104334,335677,74990,44272
"37123","Montgomery","NC",2022,820852,813911,12395,182594,49337
"37083","Halifax","NC",2022,926733,523341,370761,238948,51705
"37059","Davie","NC",2022,212050,315728,210460,147200,376274
"37199","Yancey","NC",2022,605858,111007,120781,221823,223693
"38005","Benson","ND",2022,348888,892845,377180,128753,182040
"38003","Barnes","ND",2022,477215,834778,307938,123175,241814
"38059","Morton","ND",2022,789899,246288,39021,298080,143898
"38037","Grant","ND",2022,107424,673935,35262,41660,220897
"39147","Seneca","OH",2022,675443,163526,26370,141577,293242
"39059","Guernsey","OH",2022,527028,694446,423206,262717,13204
"40073","Kingfisher","OK",2022,408818,447524,334276,245220,6791
"41005","Clackamas","OR",2022,180219,817882,64238,110674,41736
"41047","Marion","OR",2022,886831,108863,307443,126926,68682
"41031","Jefferson","OR",2022,342889,454768,340800,27709,277240
"42031","Clarion","PA",2022,580142,788928,319088,85242,172501
"42061","Huntingdon","PA",2022,942250,684093,118264,119507,90574
"45085","Sumter","SC",2022,53012,474566,169211,118806,146090
"45031","Darlington","SC",2022,138353,200578,475686,69904,154420
"45035","Dorchester","SC",2022,605209,734916,148070,55929,169076
"45015","Berkeley","SC",2022,965437,708838,444560,36734,222902
"45025","Chesterfield","SC",2022,107706,164181,150858,136142,45498
"45075","Orangeburg","SC",2022,993532,354322,123108,53014,135150
"45055","Kershaw","SC",2022,211245,787126,487576,205051,195811
"45059","Laurens","SC",2022,721322,766759,84775,69005,271101
"45017","Calhoun","SC",2022,409311,76837,229116,231978,119131
"45009","Bamberg","SC",2022,94284,325043,459721,63219,174043
"46003","Aurora","SD",2022,590844,438557,59396,3486,343028
"47045","Dyer","TN",2022,647218,583541,474984,266068,66089
"47093","Knox","TN",2022,710694,520072,34530,269982,198886
"47189","Wilson","TN",2022,34900,500620,165559,218093,392086
"47143","Rhea","TN",2022,419474,117858,57858,103217,169723
"47053","Gibson","TN",2022,39840,202351,226227,20906,333554
"47085","Humphreys","TN",2022,773421,804404,326657,198898,260976
"47159","Smith","TN",2022,188871,455322,463100,3388,320374
"47049","Fentress","TN",2022,81214,898261,464592,95761,81823
"47145","Roane","TN",2022,196989,357336,234547,259956,364253
"47105","Loudon","TN",2022,676399,668832,455795,141506,339735
"47055","Giles","TN",2022,72743,553684,171113,91459,154884
"47119","Maury","TN",2022,750223,516431,267181,146098,146309
"47121","Meigs","TN",2022,475804,258669,389711,186459,103469
"47135","Perry","TN",2022,446762,218547,437726,124160,58710
"47127","Moore","TN",2022,594427,102368,245008,142176,394871
"48091","Comal","TX",2022,850587,34025,63782,221264,268331
"48453","Travis","TX",2022,543160,576070,62273,249025,298270
"48475","Ward","TX",2022,518533,83259,226375,233660,46757
"48161","Freestone","TX",2022,80039,694165,359083,279677,153491
"48073","Cherokee","TX",2022,967769,744328,244559,222792,337843
"48293","Limestone","TX",2022,216560,832044,332298,5370,190700
"48499","Wood","TX",2022,572770,558362,344123,285443,68522
"48333","Mills","TX",2022,458355,95802,299340,103754,80959
"48317","Martin","TX",2022,321754,66835,14050,216357,135727
"23025","Somerset","ME",2022,688313,327367,378270,239534,315941
"24033","Prince George's","MD",2022,178008,309452,218687,247174,292722
"24015","Cecil","MD",2022,325177,604739,239564,168527,82481
"01101","Montgomery","AL",2022,658024,470159,499303,170834,276735
"01095","Marshall","AL",2022,148155,447092,319945,20429,320160
"25017","Middlesex","MA",2022,957606,792043,428814,298192,149069
"25027","Worcester","MA",2022,375311,670640,10620,32628,129269
"26083","Keweenaw","MI",2022,982622,417095,197621,295706,223437
"01109","Pike","AL",2022,452840,560285,285898,15139,247371
"27167","Wilkin","MN",2022,950342,814445,397987,87362,244960
"27073","Lac qui Parle","MN",2022,608888,377386,381282,259403,183902
"27089","Marshall","MN",2022,953875,602198,471567,251827,312075
"28055","Issaquena","MS",2022,501842,191870,73952,167332,21240
"28021","Claiborne","MS",2022,872071,763319,118986,6135,163044
"29013","Bates","MO",2022,921321,481740,68360,123899,117326
"29087","Holt","MO",2022,738311,259455,427733,90926,306747
"30081","Ravalli","MT",2022,141796,615402,277627,226192,213521
"31095","Jefferson","NE",2022,313853,31820,325628,38652,113416
"32003","Clark","NV",2022,347284,207306,35000,108533,146856
"33007","Coos","NH",2022,181455,515833,71079,272946,111777
"34033","Salem","NJ",2022,873137,521854,420946,213654,233687
"34021","Mercer","NJ",2022,923363,534687,245612,176789,344308
"35055","Taos","NM",2022,289827,185058,108017,134404,375532
"36013","Chautauqua","NY",2022,830162,142862,438129,99907,56407
"37019","Brunswick","NC",2022,877130,53378,418203,16069,245050
"37113","Macon","NC",2022,729399,41968,363470,163231,146735
"37013","Beaufort","NC",2022,53230,896777,273532,47036,358714
"37139","Pasquotank","NC",2022,516326,584949,105421,266877,141730
"37173","Swain","NC",2022,771161,793152,299942,119943,38198
"38099","Walsh","ND",2022,469677,207530,292524,1313,307642
"39167","Washington","OH",2022,885381,121026,374430,17874,325045
"39061","Hamilton","OH",2022,704670,536565,354554,237328,248837
