"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","NO_HEALTH_INSURANCE","MEDIAN_HOME_VALUE","MEDIAN_RENT","BACHELORS_DEGREE"
"22081","Red River","LA",2021,862656,37.5112465769053,716376,208406,101734,145679,97562,18.0109811201692,5.09852481074631,195396,1267,56.8520428054035
"22001","Acadia","LA",2021,473688,45.2084233053029,717577,173908,232877,275877,71567,9.27174682845362,5.13271828182042,817220,2612,49.9568630266003
"23007","Franklin","ME",2021,783935,34.8178316140547,64342,210488,290907,25918,39816,25.9136062418111,26.7272138572298,655125,1792,39.4152163900435
"25015","Hampshire","MA",2021,643755,30.8085367642343,747199,109845,186476,197759,72376,11.239561928669,11.9612915022299,583156,2587,30.7756818737835
"26095","Luce","MI",2021,161355,33.7562946882099,439627,28041,158540,282250,76868,5.6380696373526,11.1862878198735,769243,2974,33.2069239369594
"27097","Morrison","MN",2021,605010,39.2414064379409,57934,60124,154327,209084,98379,16.3380386785138,8.04772338364273,584425,1582,36.5746989287436
"27023","Chippewa","MN",2021,93254,34.6284197643399,92690,314082,160242,192489,66542,27.8886456578039,0.528751518577337,670618,2582,14.4807267957367
"27139","Scott","MN",2021,302323,42.4875444127247,686798,22677,192667,365711,81292,27.4588033743203,7.55499422550201,186593,2550,36.5719029004686
"27087","Mahnomen","MN",2021,871645,49.4354174984619,481541,401442,173731,221023,91764,8.31493944395334,15.8137188619003,196598,2203,55.0192093499936
"28121","Rankin","MS",2021,653723,39.3433916568756,716124,176254,123827,298347,75333,9.69878811854869,21.7859715479426,683183,2650,15.9018696658313
"28083","Leflore","MS",2021,963315,41.6321461414918,895410,389065,103354,144471,68567,12.4468953884207,7.73004666203633,685453,2757,42.7042687567882
"29113","Lincoln","MO",2021,808247,44.3941570213065,712191,179674,216322,51264,75844,17.4675471219234,17.6324644102715,757904,811,37.7100321021862
"29167","Polk","MO",2021,373328,44.4435132807121,637243,137649,164689,218420,52763,16.1682193877641,22.5075442157686,286796,1724,58.9865862415172
"29207","Stoddard","MO",2021,264576,37.1815754054114,509639,492532,52425,370589,83407,10.9371932409704,3.91856042901054,804742,2738,27.2127609490417
"30013","Cascade","MT",2021,648604,49.9242763174698,361981,252246,37543,245169,54431,16.2519948801491,14.6571590728126,880482,745,33.0630300589837
"30093","Silver Bow","MT",2021,218710,37.5585770001635,446854,139151,187771,294500,71928,27.1648968115915,16.4746624301188,185942,852,53.1159311439842
"30055","McCone","MT",2021,284545,34.5808176603168,822087,324990,53961,190559,96512,27.2549122350756,4.7699229978025,739091,1536,53.4338390361518
"30059","Meagher","MT",2021,252143,47.7961078099906,692644,122363,205940,270619,70673,20.8801054232754,7.56469476269558,628733,1889,39.831611586269
"30033","Garfield","MT",2021,749581,38.4177360404283,576452,446315,129714,52967,65296,11.3592727354262,6.56950493110344,143607,1199,31.6247620410286
"31071","Garfield","NE",2021,567759,31.2748065544292,561921,363776,247813,366482,93657,11.3979135360569,12.5845439778641,162283,2713,19.7582500893623
"31115","Loup","NE",2021,811384,41.0144863184541,74925,215891,60406,162463,71827,11.427436042577,15.2668073913082,975089,1658,18.904704649467
"31075","Grant","NE",2021,18098,48.8861191179603,78878,373754,134511,94051,59251,19.238248381298,3.55620617978275,164172,2032,19.5894415979274
"36053","Madison","NY",2021,720368,38.2585124671459,27538,65215,105397,177318,64341,7.88568936521187,10.2515073912218,115379,1919,18.3990143146366
"36077","Otsego","NY",2021,155762,32.8699728287756,414999,157043,100684,264200,95174,10.4626837547403,17.6093448442407,261910,2990,47.7010566648096
"36051","Livingston","NY",2021,796433,34.021605043672,592178,261046,232398,301269,89386,14.5262506278232,18.1690724403597,188505,671,11.0377660859376
"37147","Pitt","NC",2021,846521,43.7037707678974,163472,390640,149650,240933,94223,26.8368188827299,27.8381094499491,462033,768,41.7031813785434
"37085","Harnett","NC",2021,922574,34.5726315351203,244661,18082,74269,350452,63099,18.6801315704361,2.5632192241028,499760,1033,17.2704895399511
"37079","Greene","NC",2021,198882,38.7705582007766,158764,295469,53129,151654,90125,22.7716351347044,28.670893299859,550512,1774,20.8116764458828
"37125","Moore","NC",2021,419867,37.9850770765916,507469,7953,69591,146588,86423,8.08065189165063,2.94813167536631,977145,1071,51.786385490559
"37023","Burke","NC",2021,367450,35.3978199977428,561637,22930,38036,45887,92656,23.8042036781553,3.72405166737735,903423,2808,26.0153154400177
"37021","Buncombe","NC",2021,343777,39.3894352251664,570849,412930,6530,369164,37140,26.2088690837845,28.2095382059924,459027,2482,41.7341351532377
"37093","Hoke","NC",2021,703378,36.1688809702173,620304,82588,176384,88521,83639,15.0039822980762,28.9062613807619,183257,2324,13.2245635287836
"38073","Ransom","ND",2021,512673,44.8261489160359,442991,286074,42396,185242,94018,8.41234784573317,7.43311922997236,821401,1166,47.5968281179667
"38007","Billings","ND",2021,470636,45.383930564858,151217,154629,161966,258027,51500,24.8537110059988,6.55842462088913,259262,2312,28.4494233573787
"39101","Marion","OH",2021,918448,39.4851078698412,243008,343091,85547,359970,40220,20.6447575020138,28.1842434662394,851506,1020,23.4482500492595
"40027","Cleveland","OK",2021,318367,43.5051065078005,449258,338720,232339,392132,93941,26.5919074602425,8.5308085125871,480196,951,31.0348391206935
"42071","Lancaster","PA",2021,559471,30.6849548779428,196215,477158,251665,201809,78725,22.6949146785773,11.2909942888655,120596,2932,38.0071233864874
"42043","Dauphin","PA",2021,217491,48.7816900713369,659653,385009,113523,103810,33707,22.4500978377182,27.6840612734668,686771,742,38.2445136806928
"42067","Juniata","PA",2021,787060,37.6194713078439,85709,290396,139079,299940,98122,7.59173778467812,16.0444428795017,999937,2909,40.5995107162744
"42027","Centre","PA",2021,678579,48.5385490348563,192166,408471,109308,366492,43094,24.788651925046,12.0018290053122,627778,639,30.7204913953319
"42035","Clinton","PA",2021,266666,49.9712201952934,50198,175161,195320,230151,77348,8.38112328900024,3.56452295556664,798942,2715,21.3378181937151
"42063","Indiana","PA",2021,176300,43.4944058349356,81330,80403,14191,377439,97881,27.9947553365491,9.77048103930429,952264,845,20.9726731316186
"42099","Perry","PA",2021,45920,40.5621098959818,675385,108103,49592,305367,95949,19.7674948733766,27.5175916473381,543751,1222,23.2165978546254
"45077","Pickens","SC",2021,271145,36.5084440540522,468551,226925,119862,214338,55035,17.183147581527,11.7401358671486,564965,1096,20.4011983261444
"45041","Florence","SC",2021,857266,36.1494475509971,871010,153197,204770,307285,64866,11.1079924344085,11.3021735055372,937067,1531,38.282702236902
"45087","Union","SC",2021,555077,39.4437575386837,636365,34315,44333,112962,35652,20.3787447547074,4.57052768440917,493946,2706,11.1247180984356
"46103","Pennington","SD",2021,766656,37.4380469368771,362896,56640,172709,327920,55421,14.608910389943,12.4996969755739,956842,2944,59.2299600271508
"46095","Mellette","SD",2021,790596,43.1780240498483,521520,87071,21309,63085,47252,8.19430570234545,5.03909602062777,800666,509,51.9735126313753
"47035","Cumberland","TN",2021,767805,46.5405959961936,445780,27663,61282,48659,49233,17.6711299701128,10.6747287861072,634564,2345,51.9656015234068
"47021","Cheatham","TN",2021,548787,48.9120551943779,157516,119689,122522,73246,58145,9.29471312090755,9.44384767441079,359684,1403,33.1572058051825
"47005","Benton","TN",2021,372096,30.6683616060764,57775,398913,271555,86016,64997,16.9467223645188,23.6903117015027,617512,2293,31.2279285653494
"47041","DeKalb","TN",2021,792561,37.7554635424167,748213,215886,143521,161161,99800,11.6204469068907,8.78157676197588,292077,1609,55.2326383441687
"47129","Morgan","TN",2021,782059,49.4843991473317,662993,339454,152892,205768,68036,16.0958544304594,5.74408549116924,371261,1312,24.7187140304595
"47185","White","TN",2021,171134,41.0224940394983,217924,377344,56497,79756,67663,17.9664470208809,21.1463555018418,433938,922,16.4138990361243
"47151","Scott","TN",2021,734601,35.5711552407593,207181,449596,198415,293442,40829,13.7581970728934,22.5077540008351,606460,822,34.9456381308846
"47107","McMinn","TN",2021,724728,37.5476036127657,725876,328296,161086,367002,76761,9.41656331531703,27.2524908743799,963971,1502,50.8225572435185
"47117","Marshall","TN",2021,533108,43.1936926813796,789322,301720,263433,265873,64617,6.048149127746,0.469393171370029,759692,1025,27.531606531702
"47003","Bedford","TN",2021,111023,43.9891658676788,192889,452140,143812,154805,58480,28.7561075075064,26.2096593738534,222004,1625,43.6216990253888
"48373","Polk","TX",2021,310367,40.5140997422859,889274,466534,18697,259625,63605,13.78976144013,0.235577244311571,560017,2324,48.5695597622544
"48139","Ellis","TX",2021,699870,44.8172275349498,494716,374025,96752,320622,43419,16.8089916708414,25.1453055557795,363166,2468,56.4719906798564
"48491","Williamson","TX",2021,283485,38.8872288167477,531829,183471,194041,123332,50586,19.2490721831564,19.1480871266685,534111,1391,54.3065838422626
"48213","Henderson","TX",2021,332128,40.7793455664068,871620,59944,144753,323693,84176,18.4908748848829,25.5855236272328,338052,788,20.7562612509355
"48005","Angelina","TX",2021,491495,31.9788967585191,422245,146346,235087,153877,36957,26.5377029380761,24.0506855794229,901943,1444,28.6221271869726
"48441","Taylor","TX",2021,276346,35.9190110815689,196537,168558,118281,52446,49329,17.0711537427269,8.42145988019183,218045,2443,20.9115546336398
"48199","Hardin","TX",2021,534755,46.2339607765898,776586,262857,185944,125956,89319,11.4062201767229,8.17720866529271,874818,2498,26.2926274817437
"48055","Caldwell","TX",2021,199331,40.6937311962247,80222,323222,146982,24376,92884,10.7086855988018,16.4165968447924,434724,2317,52.0998789835721
"48063","Camp","TX",2021,732067,37.0404149405658,868967,106410,290720,382237,79475,28.0041238537524,17.0541895693168,672021,2379,39.0463161538355
"48395","Robertson","TX",2021,410147,48.9176781568676,256302,45044,69667,148266,81257,11.254550308222,3.10564109589905,692920,2043,39.4596389401704
"48223","Hopkins","TX",2021,745216,41.6607885062695,481343,497296,253221,128476,67253,20.1903146237601,20.213417171035,557609,592,30.2493555610999
"48225","Houston","TX",2021,38755,47.7844694303349,716008,265162,41771,328626,58266,21.1477725661825,19.3920547887683,507193,2748,51.0835840390064
"48341","Moore","TX",2021,734928,30.2304624160752,646925,462996,177593,320287,56573,17.6233754970599,16.0217118635774,311097,2682,47.7339513972402
"48461","Upton","TX",2021,694564,39.0034087561071,340636,46237,34994,153597,69762,5.25786550831981,27.2769627976231,744142,638,48.4863657760434
"48387","Red River","TX",2021,775967,35.0055124936625,521035,399462,140317,349246,37773,10.2827149222139,20.1845227181911,854617,1729,49.743724395521
"48383","Reagan","TX",2021,372675,48.578432854265,888279,2213,226317,343062,90358,13.4253728913609,9.69061552081257,729257,541,24.0301487524994
"48313","Madison","TX",2021,331715,33.7685446301475,341261,478672,234264,148542,95751,15.6336416793056,5.14329585246742,369469,565,35.9147546603344
"49051","Wasatch","UT",2021,993234,42.0641360478476,460182,456778,128253,171380,38620,22.4111127271317,6.17209213552997,176963,2997,20.1129870745353
"49057","Weber","UT",2021,684862,42.4821141734719,595706,29365,167739,394319,86551,27.0118070952594,29.620641390793,386130,1457,23.5683011263609
"49035","Salt Lake","UT",2021,313109,38.8831481244415,504542,92998,287501,181693,38791,11.5192733425647,12.2264749975875,538373,2248,41.7470242152922
"51101","King William","VA",2021,335890,39.5901672681794,401079,178239,35913,306219,31427,28.1583800108638,2.80623626662418,763363,783,13.62833221443
"51085","Hanover","VA",2021,253425,43.5122534027323,488198,385112,101472,210305,59523,8.72338306624442,1.56634426675737,128826,2056,23.953847787343
"51003","Albemarle","VA",2021,933351,35.8118220651522,373590,495202,186693,37992,66608,20.0387324974872,12.5139983324334,270085,2309,27.7976225619204
"51019","Bedford","VA",2021,648556,36.3860925054178,251758,223984,234595,359232,66117,23.2045103982091,17.3134501953609,417131,2655,46.8478243704885
"51067","Franklin","VA",2021,747958,48.2467290153727,392052,327187,198742,392339,84641,8.11486721038818,25.1900132093579,775025,1800,12.599787642248
"51015","Augusta","VA",2021,953222,38.646738040261,503046,380332,231091,362626,63686,12.0193025865592,4.27589975763112,491041,845,49.0986512880772
"51113","Madison","VA",2021,835439,35.5502414982766,99586,249249,224686,62351,64657,10.6365152704529,7.35879680374637,258951,2040,19.851059038192
"51053","Dinwiddie","VA",2021,238447,30.3017449053004,627602,260133,62770,111318,70545,29.2483054113109,23.5704126837663,201864,1616,47.1874659555033
"51121","Montgomery","VA",2021,541151,41.0151689779013,646513,388584,94758,311350,43223,16.8789035768714,27.9676309623756,589686,879,42.4048216920346
"51081","Greensville","VA",2021,147100,33.9544289605692,109257,129174,265259,195829,72099,10.1837083825376,21.6405240143649,629562,2823,29.708588020876
"53005","Benton","WA",2021,348014,33.9957851264626,545169,477888,50960,213072,74117,15.4767495009582,8.55565365403891,326749,2603,44.0112917590886
"54085","Ritchie","WV",2021,327658,41.38718792703,159136,439424,293481,294663,30761,20.198086865712,15.4647138342261,970252,2112,28.5889714863151
"54033","Harrison","WV",2021,630370,47.291310550645,339517,365419,223245,20378,30304,26.002762846183,10.0697217648849,799080,1305,56.0759932873771
"54017","Doddridge","WV",2021,758180,30.0633441703394,620668,405163,12383,306142,47271,19.8567377822474,25.9714796324261,780936,2523,22.7137018134817
"54043","Lincoln","WV",2021,519481,38.459584149532,544977,235730,29215,316066,49191,26.5920896851458,13.0711701186374,814069,679,36.6185156302527
"54001","Barbour","WV",2021,857679,30.7422987511382,214311,261807,120731,259796,47059,14.9505780788604,2.81949162483215,369267,1006,39.591983940918
"54007","Braxton","WV",2021,976917,39.6749231498688,644134,291342,185375,121575,59915,21.007234796416,6.72274676850066,181030,1944,31.7389223747887
"55111","Sauk","WI",2021,676226,49.779688352719,686481,8104,73706,219957,89091,24.1809267969802,2.66282740747556,454101,2332,44.3675368814729
"55107","Rusk","WI",2021,308069,35.8899151906371,703121,66189,290384,385525,69054,20.7889929774683,3.41106698149815,828852,2086,22.8108436823823
"60020","Manu'a","AS",2021,703420,39.4719564914703,56989,144516,280063,29840,42703,12.7708171738777,6.51369977742434,710113,1487,35.3222574130632
"69110","Saipan","MP",2021,79900,39.9993560789153,811209,389887,297851,353219,70984,28.6978966684546,28.2929260865785,820357,1801,57.977133281529
"72097","Mayagüez","PR",2021,382341,33.0099522136152,285886,40731,112518,238414,44603,11.6021716338582,5.41392083046958,662299,710,12.5576706277207
"72031","Carolina","PR",2021,224706,44.8475667228922,390822,50121,206151,66816,36340,5.18507920322008,22.3298355122097,324159,2016,56.630506683141
"72113","Ponce","PR",2021,591050,47.4834346631542,792022,162571,275317,392688,88684,8.74412252567708,4.01033383095637,461693,1935,17.0116012822837
"72039","Ciales","PR",2021,414956,39.5502503123134,442172,460076,118903,134606,71010,9.88534451578744,24.0077003720216,548588,2874,51.5061996784061
"72047","Corozal","PR",2021,671401,36.1807292234153,626186,66340,181755,143251,94302,23.0670982750598,3.90253740129992,229653,2777,41.5293071093038
"72037","Ceiba","PR",2021,732143,30.4067017324269,524474,357784,116758,287237,43809,28.5258496541064,2.9561266489327,856835,1787,42.1128605515696
"72067","Hormigueros","PR",2021,471403,37.2873637033626,613395,461232,57162,136005,76496,23.3318285737187,9.75034955190495,916185,2921,44.8611330380663
"21237","Wolfe","KY",2021,821499,40.5830571893603,687679,180372,224737,265139,88812,21.556381911505,14.6493820846081,408803,1573,26.5419690776616
"48243","Jeff Davis","TX",2021,862708,34.1174196079373,324892,139296,8980,210179,37298,10.7708267413545,19.3425698624924,914747,857,37.1583038265817
"10003","New Castle","DE",2021,433281,34.9839086551219,347344,37641,281051,386810,85373,17.7096987271216,22.8586229262874,809561,1062,20.7632698258385
"06005","Amador","CA",2021,590192,32.2835360234603,193383,91390,146189,309480,67171,25.4307439096738,1.73466354841366,346371,2965,28.7119763577357
"06089","Shasta","CA",2021,501767,44.6257345983759,724495,268587,283006,343232,64590,18.27121090726,29.766500601545,862875,1922,23.9121600543149
