"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","TWO_OR_MORE_RACES","NATIVE_AMERICAN","PACIFIC_ISLANDER","GROUP_QUARTERS_POP"
"38073","Ransom","ND",2020,395190,33.1535406177863,459217,442751,5834,100100,74111,16.8731676135212,14719,7339,116,36641
"38007","Billings","ND",2020,157741,47.928433297202,893411,464964,296554,87893,44890,7.47628204524517,17926,707,1045,33919
"39101","Marion","OH",2020,651859,41.0651554120705,311996,442265,132338,80192,82657,17.0957252045628,7929,8899,3150,41450
"40027","Cleveland","OK",2020,145733,45.6443871278316,535971,466489,88863,382110,76750,10.2861438016407,17269,3452,1748,20150
"42071","Lancaster","PA",2020,105521,46.7705148691311,140100,192686,99457,276073,86134,29.6522056229878,44372,2278,4072,49048
"42043","Dauphin","PA",2020,358769,43.6723451688886,174507,389272,239947,338250,65404,21.6543455445208,23109,2462,3740,38009
"42067","Juniata","PA",2020,771276,47.1829173713923,680706,122433,238944,180914,77625,20.4811537009664,32285,4007,1452,29556
"42027","Centre","PA",2020,168988,38.7147836899385,54320,434110,248697,129260,42113,18.353688881034,48973,6380,1692,6752
"42035","Clinton","PA",2020,184907,32.1560191502795,198111,40078,292288,187766,59285,8.23098592925817,14396,4202,3690,39066
"42063","Indiana","PA",2020,730020,47.4932724190876,734306,493298,213706,214299,62805,25.1665889355354,40257,9814,1523,49406
"42099","Perry","PA",2020,434170,43.1604248518124,420960,394070,222444,5365,77184,29.433510878589,36026,5024,1335,32773
"45077","Pickens","SC",2020,686101,35.5341072799638,10398,157900,234370,267959,48398,7.3571245605126,37928,6214,2110,7303
"45041","Florence","SC",2020,795351,42.7565091941506,842811,409296,258599,349845,84553,9.16775195044465,15457,6905,3347,38445
"45087","Union","SC",2020,161643,31.730879386887,399386,144214,230195,252434,58641,5.6961380073335,21593,1168,2697,16773
"46103","Pennington","SD",2020,470968,36.9611432449892,86780,72646,243215,29887,55882,7.24637764040381,25072,3611,48,36545
"46095","Mellette","SD",2020,718424,44.4778478052467,212534,139270,151707,229131,96763,29.4616871874314,1242,1041,3987,42111
"47035","Cumberland","TN",2020,616288,39.3205514550209,215321,460727,201304,16752,63205,24.7614894423168,19217,4757,2688,21410
"47021","Cheatham","TN",2020,600226,40.6110380962491,465464,197942,282852,7594,31856,11.9935170642566,2097,3202,1320,21973
"47005","Benton","TN",2020,46289,31.8312314664945,600818,13351,89843,288651,78720,7.31559382518753,11285,5572,4762,15007
"47041","DeKalb","TN",2020,662763,32.0521780196577,278334,422153,133768,339282,33825,23.5475120379124,24203,4488,3855,26145
"47129","Morgan","TN",2020,713675,43.8566229864955,312777,201198,143950,193938,94306,19.830223080935,32842,4631,903,1433
"47185","White","TN",2020,843055,45.7005372131243,462084,361554,181567,396725,83739,10.0553188775666,24770,9478,2507,4552
"47151","Scott","TN",2020,324461,45.524988276884,64756,305466,249544,23368,52106,15.2832998614758,25092,2085,1186,8576
"47107","McMinn","TN",2020,946702,32.1354092750698,366062,9070,41327,323385,98249,22.9513907060027,34226,8793,4787,17632
"47117","Marshall","TN",2020,954061,30.73904145509,68149,99800,111431,306273,50883,28.1905258668121,37824,9965,1620,41260
"47003","Bedford","TN",2020,620924,41.989234443754,607270,465026,76547,206573,82742,8.47842071787454,48530,6047,1759,20584
"48373","Polk","TX",2020,350635,31.2594075826928,293391,198261,180342,381209,52277,25.5567355034873,29208,5825,1969,35777
"48139","Ellis","TX",2020,249413,37.747954283841,465105,176464,32170,296527,55913,11.2197603809182,4287,7972,695,12819
"48491","Williamson","TX",2020,597609,38.8616731157526,883552,383203,107990,159060,51631,21.0297834547237,24156,7887,1581,42958
"48213","Henderson","TX",2020,68772,43.3128274418414,758264,321390,241080,339156,80376,22.9586743237451,43451,8647,2563,37043
"48005","Angelina","TX",2020,307125,46.1139431176707,639789,22763,102787,378061,33041,25.3891605953686,42780,8188,1086,4562
"48441","Taylor","TX",2020,371920,48.2276877900586,487961,274659,70167,77308,85421,10.8879457588773,30661,6502,3492,25259
"48199","Hardin","TX",2020,280770,44.8989781085402,354247,195554,14568,81106,84816,5.73667487013154,45957,8050,592,29007
"48055","Caldwell","TX",2020,259953,39.0596688725054,457114,489617,19061,200025,80719,15.6167671794537,4141,7695,2963,20118
"48063","Camp","TX",2020,519296,45.2951669413596,54319,249159,38037,124716,70295,26.6398978314828,46834,2764,2393,24505
"48395","Robertson","TX",2020,13190,45.629271492362,507234,287104,243775,145456,49991,14.1807820543181,2938,3738,878,41418
"48223","Hopkins","TX",2020,614006,38.4502504114062,5376,476482,245217,259853,38511,17.1718213544227,8647,4040,325,9631
"48225","Houston","TX",2020,559049,38.693213108927,108583,136064,225961,132023,51798,10.5638968013227,20511,5004,995,9183
"48341","Moore","TX",2020,964544,43.6785726668313,622436,396143,191902,176262,45284,12.7845262305345,49784,7240,4984,14861
"48461","Upton","TX",2020,429599,41.8640424450859,898237,312343,262156,259297,67929,11.8554291618057,16502,5986,1449,33643
"48387","Red River","TX",2020,617380,44.9232253059745,749735,434926,165781,577,88085,13.6455050040968,14477,2431,610,31953
"48383","Reagan","TX",2020,422692,39.4832245772704,348823,247224,39726,64992,80855,20.6270009174477,3895,4338,1122,45936
"48313","Madison","TX",2020,803232,42.4813525797799,576250,190120,51902,283817,72878,11.6035396885127,49815,3199,1614,49300
"49051","Wasatch","UT",2020,140483,49.5989077258855,202930,343662,66592,388080,64773,18.6860136291943,10673,9598,3002,17550
"49057","Weber","UT",2020,778118,35.1913829240948,639038,387834,124695,213678,48134,26.4987461396959,11483,2050,2040,18408
"49035","Salt Lake","UT",2020,674894,36.244669444859,297989,163935,251004,218706,89174,11.5247503749561,45415,7429,4028,9542
"51101","King William","VA",2020,661520,32.5755421165377,695125,418747,95140,341119,96139,25.9403773886152,43038,1228,3737,20178
"51085","Hanover","VA",2020,697759,36.1336325248703,796829,141700,203863,94287,58657,14.8607940541115,13265,1280,4269,30069
"51003","Albemarle","VA",2020,551091,47.2407492436469,72014,453436,190326,240135,90346,12.5159475323744,6319,7197,2884,3994
"51019","Bedford","VA",2020,851067,46.8385072285309,528505,220091,17953,246068,70569,15.1988584036008,41019,4583,4535,1784
"51067","Franklin","VA",2020,256728,34.2995354346931,634831,286759,70246,397300,35681,21.5142303390894,43783,9502,2160,19507
"51015","Augusta","VA",2020,634342,37.1335889678448,354402,231309,149057,242019,78059,19.6854981314391,38160,1734,2557,18724
"51113","Madison","VA",2020,681477,35.6576822139323,796839,441368,95120,239765,84826,17.6997595129069,20386,7502,4103,1199
"51053","Dinwiddie","VA",2020,227387,48.7320112111047,159189,366523,225319,277398,44604,11.7033174098469,49994,1848,1066,26077
"51121","Montgomery","VA",2020,442141,35.6210992252454,438991,218876,270223,233802,92778,7.37719195429236,19795,7722,1178,37938
"51081","Greensville","VA",2020,192679,36.1895470321178,44180,140182,37878,271700,60869,8.30884882132523,1863,5691,4333,5790
"53005","Benton","WA",2020,704691,34.4682592712343,176227,441000,107148,219857,57129,12.2693965921644,38983,9336,650,42780
"54085","Ritchie","WV",2020,409657,34.6734716556966,560083,67272,73997,260317,52274,18.165077753365,31928,1829,3064,1645
"54033","Harrison","WV",2020,872480,32.9999272339046,572556,27821,8485,384975,52181,10.5174562032335,36342,3102,285,12130
"54017","Doddridge","WV",2020,264247,45.5782554252073,133289,380816,265768,208980,63177,8.88889478053898,33927,876,2297,15954
"54043","Lincoln","WV",2020,738310,39.2792155453935,705770,129262,163861,6613,41080,22.9110914061312,5213,6065,297,18637
"54001","Barbour","WV",2020,99392,46.0774866817519,698274,65718,244056,369289,61320,12.2432061482687,43751,9687,3328,39133
"54007","Braxton","WV",2020,622116,40.1980379177257,446734,462894,22728,130370,62781,20.1167666597757,17509,8933,4855,40971
"55111","Sauk","WI",2020,666783,48.4243596019223,729093,488180,6008,90645,74479,25.9519312775228,2564,6718,470,31782
"55107","Rusk","WI",2020,771522,49.0246858680621,635813,68223,250016,382366,35399,23.8344824302476,32356,9168,4521,13674
"60020","Manu'a","AS",2020,448238,37.7613144926727,877352,248610,47767,198494,32795,22.4240999680478,4905,7701,3260,22086
"69110","Saipan","MP",2020,742989,42.3738812468946,358226,161035,243961,106018,51162,28.2771034177858,9112,5945,2067,32859
"72097","Mayagüez","PR",2020,663428,45.9407023666427,293565,285905,128676,390585,72654,5.4129599488806,27233,9144,3711,25869
"72031","Carolina","PR",2020,655045,49.9958528997377,697792,295280,182768,259907,80890,6.44477732828818,32006,1487,602,12026
"72113","Ponce","PR",2020,325332,37.9009575536475,770719,221434,30367,347106,32626,24.1550075658597,606,7477,2427,37411
"72039","Ciales","PR",2020,622339,35.5939047317952,56155,324662,58079,326424,61698,21.465843829792,12248,9618,4935,6734
"72047","Corozal","PR",2020,663646,36.1932435864583,886699,206526,29548,68878,34590,20.7355328847189,41171,2746,4925,4121
"72037","Ceiba","PR",2020,594582,30.9465461270884,496306,119572,88485,37812,67961,26.0288316302467,2758,9526,3748,48373
"72067","Hormigueros","PR",2020,91032,30.7198609784245,758733,138708,105669,164625,89846,14.0114396240097,26381,5964,2754,48493
"21237","Wolfe","KY",2020,789440,42.9725145036355,659118,178702,184187,42359,43885,8.32714833784848,8969,6965,3706,25859
"48243","Jeff Davis","TX",2020,838077,46.753294239752,175114,395657,96816,137330,86396,8.65498126484454,33131,7624,4619,9205
"10003","New Castle","DE",2020,889611,40.6502412538975,578359,441804,225349,58575,37242,19.59464461077,11595,38,2071,49406
"06005","Amador","CA",2020,419818,32.9664307367057,276491,403428,16092,78311,76168,24.9718715623021,30003,5729,1732,10645
"06089","Shasta","CA",2020,88405,43.7993723712862,83575,86018,110322,350018,35612,25.6265767861623,23832,9461,4298,33536
"04013","Maricopa","AZ",2020,99631,36.694412548095,335127,353240,153550,97510,31655,18.7711221876089,16097,2418,2436,5844
"12127","Volusia","FL",2020,919617,35.1677198568359,893730,288127,136888,243872,37769,29.3622161389794,24547,7720,1000,39660
"12101","Pasco","FL",2020,196629,44.0277507016435,43446,236769,178790,108831,49463,17.2689165989868,3501,1402,692,38592
"12123","Taylor","FL",2020,330466,41.3809535326436,48575,418572,221627,208925,73830,28.7581969879102,23003,5032,4712,10770
"12017","Citrus","FL",2020,839211,49.1342303296551,592923,196969,115396,353706,66355,13.8054588239174,35612,3919,667,28294
"12131","Walton","FL",2020,541023,31.5980510599911,10876,425810,131577,133650,33054,19.7076481080148,28301,3590,20,33083
"12031","Duval","FL",2020,116277,44.6142883365974,33315,488677,268930,209431,98440,10.6693099613767,21296,9259,4304,48058
"12053","Hernando","FL",2020,615599,36.8848806619644,85026,275153,212782,160317,67319,7.371082972968,6029,8693,1097,5479
"12065","Jefferson","FL",2020,21625,44.033952113241,66868,247294,216572,326618,40345,14.0164700581226,18321,9124,769,6636
"12039","Gadsden","FL",2020,399038,33.383157546632,355742,419378,219119,82103,31187,17.8293599002063,45467,5812,3390,2946
"17043","DuPage","IL",2020,812537,33.5558344982564,185634,94615,206104,355284,56862,13.8029505801387,12063,7701,2472,23949
"17161","Rock Island","IL",2020,767584,36.0006992379203,831633,98561,296719,178314,35044,9.34550991049036,45594,3798,4537,26733
"13215","Muscogee","GA",2020,648219,33.891458879225,362893,330930,127013,226220,39012,17.705902568996,11171,7735,2606,42305
"13039","Camden","GA",2020,645501,40.6475717294961,89811,433884,73447,239866,94043,8.29975191853009,47085,6680,3744,8266
"13127","Glynn","GA",2020,904060,33.887078021653,367727,462241,230922,313314,70697,6.21165969176218,41108,1128,4107,35005
"13049","Charlton","GA",2020,516644,31.5597460977733,550488,459588,139032,340358,65562,18.0725089926273,13804,2924,2645,45462
"13241","Rabun","GA",2020,180180,32.4710764130577,244737,416829,54982,337322,94129,9.0537831664551,24889,3382,3424,35372
"01089","Madison","AL",2020,31270,31.1203095829114,316142,119711,60905,385672,90524,25.3052699333057,3532,7675,529,2289
"01071","Jackson","AL",2020,602393,44.3861731421202,835348,475221,47777,78476,37897,21.5229860518593,47490,847,2235,28094
"05007","Benton","AR",2020,101467,49.1583953099325,669744,111086,199618,251704,47544,17.2698497842066,47912,1884,4471,23551
"04015","Mohave","AZ",2020,296459,40.8335086889565,584239,245357,211211,178983,42741,17.3770562000573,40570,8642,960,2963
"04005","Coconino","AZ",2020,706772,41.4310036320239,231450,292803,216098,106941,78509,5.2964309125673,18611,3805,2606,9079
"05073","Lafayette","AR",2020,605781,31.0663868114352,559688,419255,297148,88390,76823,21.3201476912946,21662,5109,4730,38775
"05133","Sevier","AR",2020,421489,41.537440046668,317156,298165,1199,345775,95627,8.04777167621069,23500,629,960,39463
"05021","Clay","AR",2020,213288,37.1449593920261,802283,328925,188351,378661,60522,26.2246882671025,1103,5784,487,40252
"05107","Phillips","AR",2020,766708,40.0136923743412,199318,486041,6883,383468,52247,26.048303891439,2886,5396,2510,11987
"05093","Mississippi","AR",2020,689724,35.5378330685198,568565,64841,25510,384409,44826,7.33065929496661,37605,6945,2081,19195
"05015","Carroll","AR",2020,881573,40.9018231509253,647626,178432,187950,310466,94369,7.17088261852041,14185,6596,2114,19369
"06083","Santa Barbara","CA",2020,717385,49.9489239603281,225125,253165,188471,10769,87141,16.9484124879818,44836,709,3185,34967
"06111","Ventura","CA",2020,296531,42.5474094599485,147802,247461,130524,273400,59272,23.0101340112742,334,3187,1360,29009
"06025","Imperial","CA",2020,551411,46.5836679935455,643471,344668,140192,284889,80891,15.1189723180141,14413,4832,2134,49653
"06065","Riverside","CA",2020,363600,37.5400228379294,21616,330784,155779,69711,79322,19.4411392393522,43296,5548,1881,36527
"06051","Mono","CA",2020,44738,32.133796219714,690078,381711,275613,73034,82733,29.4087186874822,46117,4838,4053,10307
"06023","Humboldt","CA",2020,983393,42.5111179379746,601175,239092,145961,3131,85556,19.6142963028979,17891,4374,4105,23758
"06093","Siskiyou","CA",2020,35601,33.8207815727219,385535,104811,198780,103095,36568,16.2089802336413,29114,6531,3165,21060
"08071","Las Animas","CO",2020,446862,37.7761428942904,602453,398749,295360,215731,83829,25.3591981669888,21266,7525,516,31198
"08123","Weld","CO",2020,98563,42.5922364555299,645323,394587,178406,181505,78894,5.40287662995979,2018,1425,1784,41645
"08069","Larimer","CO",2020,160272,30.7800010032952,164447,379449,50805,296573,77173,13.4468668617774,22099,4522,3495,30502
"09110","Capitol","CT",2020,681641,41.8878852762282,825022,47918,38952,115554,61099,17.6363565097563,30153,447,2247,9719
"38067","Pembina","ND",2020,378179,31.765494463034,740643,6077,233422,242728,70255,7.68940353998914,19552,559,3728,23256
"37007","Anson","NC",2020,441262,46.3290317496285,741995,205168,176168,113807,96646,26.5107001829892,40815,3044,2993,29460
"38053","McKenzie","ND",2020,379025,46.1468047276139,476081,225120,141616,4803,87036,11.3064128917176,15212,6744,203,48411
"39095","Lucas","OH",2020,651654,38.6755337985232,501743,90339,290151,315870,55266,11.7447615379933,14986,1399,3783,8098
"39171","Williams","OH",2020,399854,39.6790553350002,383287,11577,232385,105934,56756,28.151855065953,9527,8066,3714,34624
"41015","Curry","OR",2020,148917,49.2859064461663,424825,264767,184804,1656,65070,10.1309677539393,23916,7888,2439,10442
"41039","Lane","OR",2020,879831,40.8521182509139,614690,150792,277465,69534,61467,27.8757455479354,8958,8860,2699,9252
"41025","Harney","OR",2020,43176,45.1478489069268,807968,419179,156387,218079,69991,21.5645646164194,6513,6868,1654,47512
"42051","Fayette","PA",2020,723867,49.7677873214707,177368,462039,278074,103841,48070,13.2916524377652,16196,2949,4354,48605
"42055","Franklin","PA",2020,111584,47.1896282862872,888129,154810,213918,245894,55693,12.1256346185692,42495,1940,1275,35357
"44007","Providence","RI",2020,431260,30.8309885580093,540659,386004,62031,365799,39699,16.5087306301575,48387,9259,1852,13931
"45003","Aiken","SC",2020,501298,30.1358867343515,401420,78437,264717,310986,94101,23.2165502628777,14825,2348,352,48399
"13251","Screven","GA",2020,675936,33.4112724335864,366007,307872,277265,356262,46130,11.0817902442068,29125,5229,4723,37940
"12095","Orange","FL",2020,937149,36.664981492795,592961,207924,209408,8048,74544,26.6642035986297,32288,9806,1222,16993
"16033","Clark","ID",2020,513335,35.6681300979108,509649,378555,266109,2429,54431,8.40660598594695,36630,8444,4819,30720
"16049","Idaho","ID",2020,259767,38.8002609368414,435795,20731,18575,289204,92903,19.2260936147068,10945,1900,4834,35136
"16069","Nez Perce","ID",2020,99896,42.8703388432041,712161,415330,36981,253681,36717,15.9045716235414,41068,457,3799,16849
"16059","Lemhi","ID",2020,129478,48.2225970178843,252260,424080,158958,229896,91802,14.5215922105126,29386,8496,54,33747
"17125","Mason","IL",2020,829454,38.062780094333,632343,60549,120165,216547,54866,23.6801354342606,17008,2595,201,38159
"16021","Boundary","ID",2020,199129,40.797720272094,508178,88753,251292,204147,30745,20.3946947248187,23098,1699,4371,42465
"17087","Johnson","IL",2020,7446,31.6966697806492,720483,342449,269782,158078,91552,23.8782695215195,39301,5823,606,30493
"18129","Posey","IN",2020,429636,47.4250236153603,670139,79918,241257,119958,65977,29.7448052279651,7627,2579,4163,1650
